"season_id","B_obs","c0","c1","VE","B1_point","excess_point","excess_direct_point","excess_herd_modest_point","excess_herd_low_point","excess_herd_high_point","B1_direct_point","B1_herd_modest_point","B1_herd_low_point","B1_herd_high_point"
"2024-25",617,0.75,0.75,0.35,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.75,0.4,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.75,0.45,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.75,0.5,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.75,0.55,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.75,0.6,617,0,0,0,0,0,617,617,617,617
"2024-25",617,0.75,0.7,0.35,631.640677966102,14.6406779661017,14.6406779661017,17.5688135593221,14.6406779661017,20.4969491525424,631.640677966102,634.568813559322,631.640677966102,637.496949152542
"2024-25",617,0.75,0.7,0.4,634.628571428571,17.6285714285714,17.6285714285714,21.1542857142857,17.6285714285714,24.6799999999999,634.628571428571,638.154285714286,634.628571428571,641.68
"2024-25",617,0.75,0.7,0.45,637.954716981132,20.954716981132,20.954716981132,25.1456603773584,20.954716981132,29.3366037735849,637.954716981132,642.145660377358,637.954716981132,646.336603773585
"2024-25",617,0.75,0.7,0.5,641.68,24.6800000000001,24.6800000000001,29.6160000000001,24.6800000000001,34.5520000000001,641.68,646.616,641.68,651.552
"2024-25",617,0.75,0.7,0.55,645.88085106383,28.8808510638298,28.8808510638298,34.6570212765958,28.8808510638298,40.4331914893617,645.88085106383,651.657021276596,645.88085106383,657.433191489362
"2024-25",617,0.75,0.7,0.6,650.654545454546,33.6545454545455,33.6545454545455,40.3854545454546,33.6545454545455,47.1163636363638,650.654545454546,657.385454545455,650.654545454546,664.116363636364
"2024-25",617,0.75,0.65,0.35,646.281355932203,29.2813559322034,29.2813559322034,35.1376271186441,29.2813559322034,40.9938983050847,646.281355932203,652.137627118644,646.281355932203,657.993898305085
"2024-25",617,0.75,0.65,0.4,652.257142857143,35.2571428571429,35.2571428571429,42.3085714285714,35.2571428571429,49.36,652.257142857143,659.308571428571,652.257142857143,666.36
"2024-25",617,0.75,0.65,0.45,658.909433962264,41.9094339622641,41.9094339622641,50.2913207547169,41.9094339622641,58.6732075471697,658.909433962264,667.291320754717,658.909433962264,675.67320754717
"2024-25",617,0.75,0.65,0.5,666.36,49.3600000000001,49.3600000000001,59.2320000000001,49.3600000000001,69.1040000000002,666.36,676.232,666.36,686.104
"2024-25",617,0.75,0.65,0.55,674.76170212766,57.7617021276595,57.7617021276595,69.3140425531914,57.7617021276595,80.8663829787233,674.76170212766,686.314042553191,674.76170212766,697.866382978723
"2024-25",617,0.75,0.65,0.6,684.309090909091,67.3090909090909,67.3090909090909,80.770909090909,67.3090909090909,94.2327272727272,684.309090909091,697.770909090909,684.309090909091,711.232727272727
"2024-25",617,0.75,0.6,0.35,660.922033898305,43.9220338983051,43.9220338983051,52.7064406779662,43.9220338983051,61.4908474576272,660.922033898305,669.706440677966,660.922033898305,678.490847457627
"2024-25",617,0.75,0.6,0.4,669.885714285714,52.8857142857144,52.8857142857144,63.4628571428572,52.8857142857144,74.0400000000001,669.885714285714,680.462857142857,669.885714285714,691.04
"2024-25",617,0.75,0.6,0.45,679.864150943396,62.8641509433961,62.8641509433961,75.4369811320753,62.8641509433961,88.0098113207546,679.864150943396,692.436981132075,679.864150943396,705.009811320755
"2024-25",617,0.75,0.6,0.5,691.04,74.04,74.04,88.848,74.04,103.656,691.04,705.848,691.04,720.656
"2024-25",617,0.75,0.6,0.55,703.642553191489,86.6425531914894,86.6425531914894,103.971063829787,86.6425531914894,121.299574468085,703.642553191489,720.971063829787,703.642553191489,738.299574468085
"2024-25",617,0.75,0.6,0.6,717.963636363636,100.963636363636,100.963636363636,121.156363636364,100.963636363636,141.349090909091,717.963636363636,738.156363636363,717.963636363636,758.349090909091
"2024-25",617,0.75,0.55,0.35,675.562711864407,58.5627118644068,58.5627118644068,70.2752542372881,58.5627118644068,81.9877966101695,675.562711864407,687.275254237288,675.562711864407,698.987796610169
"2024-25",617,0.75,0.55,0.4,687.514285714286,70.5142857142857,70.5142857142857,84.6171428571429,70.5142857142857,98.72,687.514285714286,701.617142857143,687.514285714286,715.72
"2024-25",617,0.75,0.55,0.45,700.818867924528,83.8188679245281,83.8188679245281,100.582641509434,83.8188679245281,117.346415094339,700.818867924528,717.582641509434,700.818867924528,734.346415094339
"2024-25",617,0.75,0.55,0.5,715.72,98.72,98.72,118.464,98.72,138.208,715.72,735.464,715.72,755.208
"2024-25",617,0.75,0.55,0.55,732.523404255319,115.523404255319,115.523404255319,138.628085106383,115.523404255319,161.732765957447,732.523404255319,755.628085106383,732.523404255319,778.732765957447
"2024-25",617,0.75,0.55,0.6,751.618181818182,134.618181818182,134.618181818182,161.541818181818,134.618181818182,188.465454545454,751.618181818182,778.541818181818,751.618181818182,805.465454545454
"2024-25",617,0.75,0.5,0.35,690.203389830508,73.2033898305084,73.2033898305084,87.8440677966101,73.2033898305084,102.484745762712,690.203389830508,704.84406779661,690.203389830508,719.484745762712
"2024-25",617,0.75,0.5,0.4,705.142857142857,88.1428571428572,88.1428571428572,105.771428571429,88.1428571428572,123.4,705.142857142857,722.771428571429,705.142857142857,740.4
"2024-25",617,0.75,0.5,0.45,721.77358490566,104.77358490566,104.77358490566,125.728301886792,104.77358490566,146.683018867924,721.77358490566,742.728301886792,721.77358490566,763.683018867924
"2024-25",617,0.75,0.5,0.5,740.4,123.4,123.4,148.08,123.4,172.76,740.4,765.08,740.4,789.76
"2024-25",617,0.75,0.5,0.55,761.404255319149,144.404255319149,144.404255319149,173.285106382979,144.404255319149,202.165957446809,761.404255319149,790.285106382979,761.404255319149,819.165957446809
"2024-25",617,0.75,0.5,0.6,785.272727272727,168.272727272727,168.272727272727,201.927272727273,168.272727272727,235.581818181818,785.272727272727,818.927272727273,785.272727272727,852.581818181818
"2024-25",617,0.75,0.45,0.35,704.84406779661,87.8440677966101,87.8440677966101,105.412881355932,87.8440677966101,122.981694915254,704.84406779661,722.412881355932,704.84406779661,739.981694915254
"2024-25",617,0.75,0.45,0.4,722.771428571429,105.771428571429,105.771428571429,126.925714285714,105.771428571429,148.08,722.771428571429,743.925714285714,722.771428571429,765.08
"2024-25",617,0.75,0.45,0.45,742.728301886792,125.728301886792,125.728301886792,150.873962264151,125.728301886792,176.019622641509,742.728301886792,767.873962264151,742.728301886792,793.019622641509
"2024-25",617,0.75,0.45,0.5,765.08,148.08,148.08,177.696,148.08,207.312,765.08,794.696,765.08,824.312
"2024-25",617,0.75,0.45,0.55,790.285106382979,173.285106382979,173.285106382979,207.942127659574,173.285106382979,242.59914893617,790.285106382979,824.942127659574,790.285106382979,859.59914893617
"2024-25",617,0.75,0.45,0.6,818.927272727273,201.927272727273,201.927272727273,242.312727272727,201.927272727273,282.698181818182,818.927272727273,859.312727272727,818.927272727273,899.698181818182
"2024-25",617,0.75,0.4,0.35,719.484745762712,102.484745762712,102.484745762712,122.981694915254,102.484745762712,143.478644067797,719.484745762712,739.981694915254,719.484745762712,760.478644067797
"2024-25",617,0.75,0.4,0.4,740.4,123.4,123.4,148.08,123.4,172.76,740.4,765.08,740.4,789.76
"2024-25",617,0.75,0.4,0.45,763.683018867924,146.683018867924,146.683018867924,176.019622641509,146.683018867924,205.356226415094,763.683018867924,793.019622641509,763.683018867924,822.356226415094
"2024-25",617,0.75,0.4,0.5,789.76,172.76,172.76,207.312,172.76,241.864,789.76,824.312,789.76,858.864
"2024-25",617,0.75,0.4,0.55,819.165957446809,202.165957446809,202.165957446809,242.59914893617,202.165957446809,283.032340425532,819.165957446809,859.59914893617,819.165957446809,900.032340425532
"2024-25",617,0.75,0.4,0.6,852.581818181818,235.581818181818,235.581818181818,282.698181818182,235.581818181818,329.814545454545,852.581818181818,899.698181818182,852.581818181818,946.814545454545
"2024-25",617,0.75,0.35,0.35,734.125423728814,117.125423728814,117.125423728814,140.550508474576,117.125423728814,163.975593220339,734.125423728814,757.550508474576,734.125423728814,780.975593220339
"2024-25",617,0.75,0.35,0.4,758.028571428571,141.028571428571,141.028571428571,169.234285714286,141.028571428571,197.44,758.028571428571,786.234285714286,758.028571428571,814.44
"2024-25",617,0.75,0.35,0.45,784.637735849057,167.637735849057,167.637735849057,201.165283018868,167.637735849057,234.692830188679,784.637735849057,818.165283018868,784.637735849057,851.692830188679
"2024-25",617,0.75,0.35,0.5,814.44,197.44,197.44,236.928,197.44,276.416,814.44,853.928,814.44,893.416
"2024-25",617,0.75,0.35,0.55,848.046808510638,231.046808510638,231.046808510638,277.256170212766,231.046808510638,323.465531914894,848.046808510638,894.256170212766,848.046808510638,940.465531914894
"2024-25",617,0.75,0.35,0.6,886.236363636364,269.236363636364,269.236363636364,323.083636363636,269.236363636364,376.930909090909,886.236363636364,940.083636363636,886.236363636364,993.930909090909
"2024-25",617,0.75,0.3,0.35,748.766101694915,131.766101694915,131.766101694915,158.119322033898,131.766101694915,184.472542372881,748.766101694915,775.119322033898,748.766101694915,801.472542372881
"2024-25",617,0.75,0.3,0.4,775.657142857143,158.657142857143,158.657142857143,190.388571428571,158.657142857143,222.12,775.657142857143,807.388571428571,775.657142857143,839.12
"2024-25",617,0.75,0.3,0.45,805.592452830189,188.592452830189,188.592452830189,226.310943396226,188.592452830189,264.029433962264,805.592452830189,843.310943396226,805.592452830189,881.029433962264
"2024-25",617,0.75,0.3,0.5,839.12,222.12,222.12,266.544,222.12,310.968,839.12,883.544,839.12,927.968
"2024-25",617,0.75,0.3,0.55,876.927659574468,259.927659574468,259.927659574468,311.913191489362,259.927659574468,363.898723404255,876.927659574468,928.913191489362,876.927659574468,980.898723404255
"2024-25",617,0.75,0.3,0.6,919.890909090909,302.890909090909,302.890909090909,363.469090909091,302.890909090909,424.047272727273,919.890909090909,980.469090909091,919.890909090909,1041.04727272727
"2024-25",617,0.75,0.25,0.35,763.406779661017,146.406779661017,146.406779661017,175.68813559322,146.406779661017,204.969491525424,763.406779661017,792.68813559322,763.406779661017,821.969491525424
"2024-25",617,0.75,0.25,0.4,793.285714285714,176.285714285714,176.285714285714,211.542857142857,176.285714285714,246.8,793.285714285714,828.542857142857,793.285714285714,863.8
"2024-25",617,0.75,0.25,0.45,826.547169811321,209.547169811321,209.547169811321,251.456603773585,209.547169811321,293.366037735849,826.547169811321,868.456603773585,826.547169811321,910.366037735849
"2024-25",617,0.75,0.25,0.5,863.8,246.8,246.8,296.16,246.8,345.52,863.8,913.16,863.8,962.52
"2024-25",617,0.75,0.25,0.55,905.808510638298,288.808510638298,288.808510638298,346.570212765958,288.808510638298,404.331914893617,905.808510638298,963.570212765958,905.808510638298,1021.33191489362
"2024-25",617,0.75,0.25,0.6,953.545454545455,336.545454545455,336.545454545455,403.854545454545,336.545454545455,471.163636363636,953.545454545455,1020.85454545455,953.545454545455,1088.16363636364
"2024-25",617,0.75,0.2,0.35,778.047457627119,161.047457627119,161.047457627119,193.256949152542,161.047457627119,225.466440677966,778.047457627119,810.256949152542,778.047457627119,842.466440677966
"2024-25",617,0.75,0.2,0.4,810.914285714286,193.914285714286,193.914285714286,232.697142857143,193.914285714286,271.48,810.914285714286,849.697142857143,810.914285714286,888.48
"2024-25",617,0.75,0.2,0.45,847.501886792453,230.501886792453,230.501886792453,276.602264150943,230.501886792453,322.702641509434,847.501886792453,893.602264150943,847.501886792453,939.702641509434
"2024-25",617,0.75,0.2,0.5,888.48,271.48,271.48,325.776,271.48,380.072,888.48,942.776,888.48,997.072
"2024-25",617,0.75,0.2,0.55,934.689361702128,317.689361702128,317.689361702128,381.227234042553,317.689361702128,444.765106382979,934.689361702128,998.227234042553,934.689361702128,1061.76510638298
"2024-25",617,0.75,0.2,0.6,987.2,370.2,370.2,444.24,370.2,518.28,987.2,1061.24,987.2,1135.28
"2024-25",617,0.75,0.15,0.35,792.68813559322,175.68813559322,175.68813559322,210.825762711864,175.68813559322,245.963389830508,792.68813559322,827.825762711864,792.68813559322,862.963389830508
"2024-25",617,0.75,0.15,0.4,828.542857142857,211.542857142857,211.542857142857,253.851428571429,211.542857142857,296.16,828.542857142857,870.851428571429,828.542857142857,913.16
"2024-25",617,0.75,0.15,0.45,868.456603773585,251.456603773585,251.456603773585,301.747924528302,251.456603773585,352.039245283019,868.456603773585,918.747924528302,868.456603773585,969.039245283019
"2024-25",617,0.75,0.15,0.5,913.16,296.16,296.16,355.392,296.16,414.624,913.16,972.392,913.16,1031.624
"2024-25",617,0.75,0.15,0.55,963.570212765958,346.570212765958,346.570212765958,415.884255319149,346.570212765958,485.19829787234,963.570212765958,1032.88425531915,963.570212765958,1102.19829787234
"2024-25",617,0.75,0.15,0.6,1020.85454545455,403.854545454545,403.854545454545,484.625454545455,403.854545454545,565.396363636364,1020.85454545455,1101.62545454545,1020.85454545455,1182.39636363636
"2024-25",617,0.75,0.1,0.35,807.328813559322,190.328813559322,190.328813559322,228.394576271186,190.328813559322,266.460338983051,807.328813559322,845.394576271186,807.328813559322,883.460338983051
"2024-25",617,0.75,0.1,0.4,846.171428571429,229.171428571429,229.171428571429,275.005714285714,229.171428571429,320.84,846.171428571429,892.005714285714,846.171428571429,937.84
"2024-25",617,0.75,0.1,0.45,889.411320754717,272.411320754717,272.411320754717,326.89358490566,272.411320754717,381.375849056604,889.411320754717,943.89358490566,889.411320754717,998.375849056604
"2024-25",617,0.75,0.1,0.5,937.84,320.84,320.84,385.008,320.84,449.176,937.84,1002.008,937.84,1066.176
"2024-25",617,0.75,0.1,0.55,992.451063829787,375.451063829787,375.451063829787,450.541276595745,375.451063829787,525.631489361702,992.451063829787,1067.54127659574,992.451063829787,1142.6314893617
"2024-25",617,0.75,0.1,0.6,1054.50909090909,437.509090909091,437.509090909091,525.010909090909,437.509090909091,612.512727272727,1054.50909090909,1142.01090909091,1054.50909090909,1229.51272727273
"2024-25",617,0.75,0.0499999999999999,0.35,821.969491525424,204.969491525424,204.969491525424,245.963389830509,204.969491525424,286.957288135593,821.969491525424,862.963389830509,821.969491525424,903.957288135593
"2024-25",617,0.75,0.0499999999999999,0.4,863.8,246.8,246.8,296.16,246.8,345.52,863.8,913.16,863.8,962.52
"2024-25",617,0.75,0.0499999999999999,0.45,910.366037735849,293.366037735849,293.366037735849,352.039245283019,293.366037735849,410.712452830189,910.366037735849,969.039245283019,910.366037735849,1027.71245283019
"2024-25",617,0.75,0.0499999999999999,0.5,962.52,345.52,345.52,414.624,345.52,483.728,962.52,1031.624,962.52,1100.728
"2024-25",617,0.75,0.0499999999999999,0.55,1021.33191489362,404.331914893617,404.331914893617,485.198297872341,404.331914893617,566.064680851064,1021.33191489362,1102.19829787234,1021.33191489362,1183.06468085106
"2024-25",617,0.75,0.0499999999999999,0.6,1088.16363636364,471.163636363636,471.163636363636,565.396363636364,471.163636363636,659.629090909091,1088.16363636364,1182.39636363636,1088.16363636364,1276.62909090909
"2024-25",617,0.75,0,0.35,836.610169491525,219.610169491525,219.610169491525,263.53220338983,219.610169491525,307.454237288136,836.610169491525,880.53220338983,836.610169491525,924.454237288136
"2024-25",617,0.75,0,0.4,881.428571428571,264.428571428571,264.428571428571,317.314285714286,264.428571428571,370.2,881.428571428571,934.314285714286,881.428571428571,987.2
"2024-25",617,0.75,0,0.45,931.320754716981,314.320754716981,314.320754716981,377.184905660377,314.320754716981,440.049056603773,931.320754716981,994.184905660377,931.320754716981,1057.04905660377
"2024-25",617,0.75,0,0.5,987.2,370.2,370.2,444.24,370.2,518.28,987.2,1061.24,987.2,1135.28
"2024-25",617,0.75,0,0.55,1050.21276595745,433.212765957447,433.212765957447,519.855319148936,433.212765957447,606.497872340426,1050.21276595745,1136.85531914894,1050.21276595745,1223.49787234043
"2024-25",617,0.75,0,0.6,1121.81818181818,504.818181818182,504.818181818182,605.781818181818,504.818181818182,706.745454545454,1121.81818181818,1222.78181818182,1121.81818181818,1323.74545454545
